"partner","geo","values","iso2","time","type"
"Austria","Malta",1,"MT",2011-01-01,"incoming"
"Austria","Netherlands",36,"NL",2011-01-01,"incoming"
"Austria","Norway",0,"NO",2011-01-01,"incoming"
"Austria","Poland",72,"PL",2011-01-01,"incoming"
"Austria","Portugal",0,"PT",2011-01-01,"incoming"
"Austria","Romania",36,"RO",2011-01-01,"incoming"
"Austria","Sweden",0,"SE",2011-01-01,"incoming"
"Austria","Slovenia",4,"SI",2011-01-01,"incoming"
"Austria","Slovakia",64,"SK",2011-01-01,"incoming"
"Austria","United Kingdom",5,"UK",2011-01-01,"incoming"
"Belgium","Austria",48,"AT",2011-01-01,"incoming"
"Belgium","Belgium",0,"BE",2011-01-01,"incoming"
"Belgium","Bulgaria",2,"BG",2011-01-01,"incoming"
"Belgium","Switzerland",53,"CH",2011-01-01,"incoming"
"Belgium","Cyprus",1,"CY",2011-01-01,"incoming"
"Belgium","Czech Republic",19,"CZ",2011-01-01,"incoming"
"Belgium","Germany (until 1990 former territory of the FRG)",158,"DE",2011-01-01,"incoming"
"Belgium","Denmark",NA,"DK",2011-01-01,"incoming"
"Belgium","Estonia",0,"EE",2011-01-01,"incoming"
"Belgium","Greece",0,"EL",2011-01-01,"incoming"
"Belgium","Spain",92,"ES",2011-01-01,"incoming"
"Belgium","Finland",0,"FI",2011-01-01,"incoming"
"Belgium","France",215,"FR",2011-01-01,"incoming"
"Belgium","Croatia",NA,"HR",2011-01-01,"incoming"
"Belgium","Hungary",42,"HU",2011-01-01,"incoming"
"Belgium","Ireland",3,"IE",2011-01-01,"incoming"
"Belgium","Iceland",0,"IS",2011-01-01,"incoming"
"Belgium","Italy",102,"IT",2011-01-01,"incoming"
"Belgium","Liechtenstein",0,"LI",2011-01-01,"incoming"
"Belgium","Lithuania",10,"LT",2011-01-01,"incoming"
"Belgium","Luxembourg",6,"LU",2011-01-01,"incoming"
"Belgium","Latvia",0,"LV",2011-01-01,"incoming"
"Belgium","Malta",4,"MT",2011-01-01,"incoming"
"Belgium","Netherlands",118,"NL",2011-01-01,"incoming"
"Belgium","Norway",0,"NO",2011-01-01,"incoming"
"Belgium","Poland",73,"PL",2011-01-01,"incoming"
"Belgium","Portugal",1,"PT",2011-01-01,"incoming"
"Belgium","Romania",4,"RO",2011-01-01,"incoming"
"Belgium","Sweden",0,"SE",2011-01-01,"incoming"
"Belgium","Slovenia",4,"SI",2011-01-01,"incoming"
"Belgium","Slovakia",3,"SK",2011-01-01,"incoming"
"Belgium","United Kingdom",57,"UK",2011-01-01,"incoming"
"Bulgaria","Austria",0,"AT",2011-01-01,"incoming"
"Bulgaria","Belgium",0,"BE",2011-01-01,"incoming"
"Bulgaria","Bulgaria",0,"BG",2011-01-01,"incoming"
"Bulgaria","Switzerland",0,"CH",2011-01-01,"incoming"
"Bulgaria","Cyprus",0,"CY",2011-01-01,"incoming"
"Bulgaria","Czech Republic",0,"CZ",2011-01-01,"incoming"
"Bulgaria","Germany (until 1990 former territory of the FRG)",5,"DE",2011-01-01,"incoming"
"Bulgaria","Denmark",NA,"DK",2011-01-01,"incoming"
"Bulgaria","Estonia",0,"EE",2011-01-01,"incoming"
"Bulgaria","Greece",43,"EL",2011-01-01,"incoming"
"Bulgaria","Spain",0,"ES",2011-01-01,"incoming"
"Bulgaria","Finland",0,"FI",2011-01-01,"incoming"
"Bulgaria","France",0,"FR",2011-01-01,"incoming"
"Bulgaria","Croatia",NA,"HR",2011-01-01,"incoming"
"Bulgaria","Hungary",0,"HU",2011-01-01,"incoming"
"Bulgaria","Ireland",2,"IE",2011-01-01,"incoming"
"Bulgaria","Iceland",0,"IS",2011-01-01,"incoming"
"Bulgaria","Italy",0,"IT",2011-01-01,"incoming"
"Bulgaria","Liechtenstein",0,"LI",2011-01-01,"incoming"
"Bulgaria","Lithuania",0,"LT",2011-01-01,"incoming"
"Bulgaria","Luxembourg",0,"LU",2011-01-01,"incoming"
"Bulgaria","Latvia",0,"LV",2011-01-01,"incoming"
"Bulgaria","Malta",0,"MT",2011-01-01,"incoming"
"Bulgaria","Netherlands",9,"NL",2011-01-01,"incoming"
"Bulgaria","Norway",0,"NO",2011-01-01,"incoming"
"Bulgaria","Poland",0,"PL",2011-01-01,"incoming"
"Bulgaria","Portugal",0,"PT",2011-01-01,"incoming"
"Bulgaria","Romania",0,"RO",2011-01-01,"incoming"
"Bulgaria","Sweden",0,"SE",2011-01-01,"incoming"
"Bulgaria","Slovenia",0,"SI",2011-01-01,"incoming"
"Bulgaria","Slovakia",0,"SK",2011-01-01,"incoming"
"Bulgaria","United Kingdom",0,"UK",2011-01-01,"incoming"
"Switzerland","Austria",139,"AT",2011-01-01,"incoming"
"Switzerland","Belgium",0,"BE",2011-01-01,"incoming"
"Switzerland","Bulgaria",5,"BG",2011-01-01,"incoming"
"Switzerland","Switzerland",0,"CH",2011-01-01,"incoming"
"Switzerland","Cyprus",2,"CY",2011-01-01,"incoming"
"Switzerland","Czech Republic",11,"CZ",2011-01-01,"incoming"
"Switzerland","Germany (until 1990 former territory of the FRG)",136,"DE",2011-01-01,"incoming"
"Switzerland","Denmark",NA,"DK",2011-01-01,"incoming"
"Switzerland","Estonia",1,"EE",2011-01-01,"incoming"
"Switzerland","Greece",5,"EL",2011-01-01,"incoming"
"Switzerland","Spain",180,"ES",2011-01-01,"incoming"
"Switzerland","Finland",0,"FI",2011-01-01,"incoming"
"Switzerland","France",152,"FR",2011-01-01,"incoming"
"Switzerland","Croatia",NA,"HR",2011-01-01,"incoming"
"Switzerland","Hungary",52,"HU",2011-01-01,"incoming"
"Switzerland","Ireland",4,"IE",2011-01-01,"incoming"
"Switzerland","Iceland",0,"IS",2011-01-01,"incoming"
"Switzerland","Italy",958,"IT",2011-01-01,"incoming"
"Switzerland","Liechtenstein",0,"LI",2011-01-01,"incoming"
"Switzerland","Lithuania",9,"LT",2011-01-01,"incoming"
"Switzerland","Luxembourg",11,"LU",2011-01-01,"incoming"
"Switzerland","Latvia",1,"LV",2011-01-01,"incoming"
"Switzerland","Malta",14,"MT",2011-01-01,"incoming"
"Switzerland","Netherlands",43,"NL",2011-01-01,"incoming"
"Switzerland","Norway",0,"NO",2011-01-01,"incoming"
"Switzerland","Poland",30,"PL",2011-01-01,"incoming"
"Switzerland","Portugal",2,"PT",2011-01-01,"incoming"
"Switzerland","Romania",6,"RO",2011-01-01,"incoming"
"Switzerland","Sweden",0,"SE",2011-01-01,"incoming"
"Switzerland","Slovenia",15,"SI",2011-01-01,"incoming"
"Switzerland","Slovakia",22,"SK",2011-01-01,"incoming"
"Switzerland","United Kingdom",9,"UK",2011-01-01,"incoming"
"Cyprus","Austria",0,"AT",2011-01-01,"incoming"
"Cyprus","Belgium",0,"BE",2011-01-01,"incoming"
"Cyprus","Bulgaria",0,"BG",2011-01-01,"incoming"
"Cyprus","Switzerland",0,"CH",2011-01-01,"incoming"
"Cyprus","Cyprus",0,"CY",2011-01-01,"incoming"
"Cyprus","Czech Republic",0,"CZ",2011-01-01,"incoming"
"Cyprus","Germany (until 1990 former territory of the FRG)",0,"DE",2011-01-01,"incoming"
"Cyprus","Denmark",NA,"DK",2011-01-01,"incoming"
"Cyprus","Estonia",0,"EE",2011-01-01,"incoming"
"Cyprus","Greece",0,"EL",2011-01-01,"incoming"
"Cyprus","Spain",0,"ES",2011-01-01,"incoming"
"Cyprus","Finland",0,"FI",2011-01-01,"incoming"
"Cyprus","France",0,"FR",2011-01-01,"incoming"
"Cyprus","Croatia",NA,"HR",2011-01-01,"incoming"
"Cyprus","Hungary",0,"HU",2011-01-01,"incoming"
"Cyprus","Ireland",0,"IE",2011-01-01,"incoming"
"Cyprus","Iceland",0,"IS",2011-01-01,"incoming"
"Cyprus","Italy",0,"IT",2011-01-01,"incoming"
"Cyprus","Liechtenstein",0,"LI",2011-01-01,"incoming"
"Cyprus","Lithuania",0,"LT",2011-01-01,"incoming"
"Cyprus","Luxembourg",0,"LU",2011-01-01,"incoming"
"Cyprus","Latvia",0,"LV",2011-01-01,"incoming"
"Cyprus","Malta",0,"MT",2011-01-01,"incoming"
"Cyprus","Netherlands",1,"NL",2011-01-01,"incoming"
"Cyprus","Norway",0,"NO",2011-01-01,"incoming"
"Cyprus","Poland",0,"PL",2011-01-01,"incoming"
"Cyprus","Portugal",0,"PT",2011-01-01,"incoming"
"Cyprus","Romania",0,"RO",2011-01-01,"incoming"
"Cyprus","Sweden",0,"SE",2011-01-01,"incoming"
"Cyprus","Slovenia",0,"SI",2011-01-01,"incoming"
"Cyprus","Slovakia",0,"SK",2011-01-01,"incoming"
"Cyprus","United Kingdom",1,"UK",2011-01-01,"incoming"
"Czech Republic","Austria",13,"AT",2011-01-01,"incoming"
"Czech Republic","Belgium",0,"BE",2011-01-01,"incoming"
"Czech Republic","Bulgaria",0,"BG",2011-01-01,"incoming"
"Czech Republic","Switzerland",2,"CH",2011-01-01,"incoming"
"Czech Republic","Cyprus",1,"CY",2011-01-01,"incoming"
"Czech Republic","Czech Republic",0,"CZ",2011-01-01,"incoming"
"Czech Republic","Germany (until 1990 former territory of the FRG)",8,"DE",2011-01-01,"incoming"
"Czech Republic","Denmark",NA,"DK",2011-01-01,"incoming"
"Czech Republic","Estonia",0,"EE",2011-01-01,"incoming"
"Czech Republic","Greece",0,"EL",2011-01-01,"incoming"
"Czech Republic","Spain",1,"ES",2011-01-01,"incoming"
"Czech Republic","Finland",0,"FI",2011-01-01,"incoming"
"Czech Republic","France",3,"FR",2011-01-01,"incoming"
"Czech Republic","Croatia",NA,"HR",2011-01-01,"incoming"
"Czech Republic","Hungary",15,"HU",2011-01-01,"incoming"
"Czech Republic","Ireland",0,"IE",2011-01-01,"incoming"
"Czech Republic","Iceland",0,"IS",2011-01-01,"incoming"
"Czech Republic","Italy",1,"IT",2011-01-01,"incoming"
"Czech Republic","Liechtenstein",0,"LI",2011-01-01,"incoming"
"Czech Republic","Lithuania",2,"LT",2011-01-01,"incoming"
"Czech Republic","Luxembourg",0,"LU",2011-01-01,"incoming"
"Czech Republic","Latvia",2,"LV",2011-01-01,"incoming"
"Czech Republic","Malta",0,"MT",2011-01-01,"incoming"
"Czech Republic","Netherlands",25,"NL",2011-01-01,"incoming"
"Czech Republic","Norway",0,"NO",2011-01-01,"incoming"
"Czech Republic","Poland",9,"PL",2011-01-01,"incoming"
"Czech Republic","Portugal",0,"PT",2011-01-01,"incoming"
"Czech Republic","Romania",2,"RO",2011-01-01,"incoming"
"Czech Republic","Sweden",0,"SE",2011-01-01,"incoming"
"Czech Republic","Slovenia",0,"SI",2011-01-01,"incoming"
"Czech Republic","Slovakia",8,"SK",2011-01-01,"incoming"
"Czech Republic","United Kingdom",0,"UK",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Austria",214,"AT",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Belgium",0,"BE",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Bulgaria",5,"BG",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Switzerland",177,"CH",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Cyprus",1,"CY",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Czech Republic",34,"CZ",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Germany (until 1990 former territory of the FRG)",0,"DE",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Denmark",NA,"DK",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Estonia",1,"EE",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Greece",1,"EL",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Spain",48,"ES",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Finland",0,"FI",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","France",255,"FR",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Croatia",NA,"HR",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Hungary",81,"HU",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Ireland",6,"IE",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Iceland",0,"IS",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Italy",163,"IT",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Liechtenstein",0,"LI",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Lithuania",25,"LT",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Luxembourg",3,"LU",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Latvia",11,"LV",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Malta",34,"MT",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Netherlands",131,"NL",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Norway",0,"NO",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Poland",192,"PL",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Portugal",2,"PT",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Romania",46,"RO",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Sweden",0,"SE",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Slovenia",9,"SI",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","Slovakia",24,"SK",2011-01-01,"incoming"
"Germany (until 1990 former territory of the FRG)","United Kingdom",23,"UK",2011-01-01,"incoming"
"Denmark","Austria",15,"AT",2011-01-01,"incoming"
"Denmark","Belgium",0,"BE",2011-01-01,"incoming"
"Denmark","Bulgaria",1,"BG",2011-01-01,"incoming"
"Denmark","Switzerland",20,"CH",2011-01-01,"incoming"
"Denmark","Cyprus",0,"CY",2011-01-01,"incoming"
"Denmark","Czech Republic",2,"CZ",2011-01-01,"incoming"
"Denmark","Germany (until 1990 former territory of the FRG)",85,"DE",2011-01-01,"incoming"
"Denmark","Denmark",NA,"DK",2011-01-01,"incoming"
"Denmark","Estonia",1,"EE",2011-01-01,"incoming"
"Denmark","Greece",0,"EL",2011-01-01,"incoming"
"Denmark","Spain",14,"ES",2011-01-01,"incoming"
"Denmark","Finland",0,"FI",2011-01-01,"incoming"
"Denmark","France",16,"FR",2011-01-01,"incoming"
"Denmark","Croatia",NA,"HR",2011-01-01,"incoming"
"Denmark","Hungary",14,"HU",2011-01-01,"incoming"
"Denmark","Ireland",2,"IE",2011-01-01,"incoming"
"Denmark","Iceland",0,"IS",2011-01-01,"incoming"
"Denmark","Italy",85,"IT",2011-01-01,"incoming"
"Denmark","Liechtenstein",0,"LI",2011-01-01,"incoming"
"Denmark","Lithuania",4,"LT",2011-01-01,"incoming"
"Denmark","Luxembourg",2,"LU",2011-01-01,"incoming"
"Denmark","Latvia",2,"LV",2011-01-01,"incoming"
"Denmark","Malta",9,"MT",2011-01-01,"incoming"
"Denmark","Netherlands",13,"NL",2011-01-01,"incoming"
"Denmark","Norway",0,"NO",2011-01-01,"incoming"
"Denmark","Poland",43,"PL",2011-01-01,"incoming"
"Denmark","Portugal",0,"PT",2011-01-01,"incoming"
"Denmark","Romania",2,"RO",2011-01-01,"incoming"
"Denmark","Sweden",0,"SE",2011-01-01,"incoming"
"Denmark","Slovenia",2,"SI",2011-01-01,"incoming"
"Denmark","Slovakia",1,"SK",2011-01-01,"incoming"
"Denmark","United Kingdom",7,"UK",2011-01-01,"incoming"
"Estonia","Austria",0,"AT",2011-01-01,"incoming"
"Estonia","Belgium",0,"BE",2011-01-01,"incoming"
"Estonia","Bulgaria",0,"BG",2011-01-01,"incoming"
"Estonia","Switzerland",1,"CH",2011-01-01,"incoming"
"Estonia","Cyprus",0,"CY",2011-01-01,"incoming"
"Estonia","Czech Republic",0,"CZ",2011-01-01,"incoming"
"Estonia","Germany (until 1990 former territory of the FRG)",1,"DE",2011-01-01,"incoming"
"Estonia","Denmark",NA,"DK",2011-01-01,"incoming"
"Estonia","Estonia",0,"EE",2011-01-01,"incoming"
"Estonia","Greece",0,"EL",2011-01-01,"incoming"
"Estonia","Spain",0,"ES",2011-01-01,"incoming"
"Estonia","Finland",0,"FI",2011-01-01,"incoming"
"Estonia","France",0,"FR",2011-01-01,"incoming"
"Estonia","Croatia",NA,"HR",2011-01-01,"incoming"
"Estonia","Hungary",0,"HU",2011-01-01,"incoming"
"Estonia","Ireland",0,"IE",2011-01-01,"incoming"
"Estonia","Iceland",0,"IS",2011-01-01,"incoming"
"Estonia","Italy",1,"IT",2011-01-01,"incoming"
"Estonia","Liechtenstein",0,"LI",2011-01-01,"incoming"
"Estonia","Lithuania",1,"LT",2011-01-01,"incoming"
"Estonia","Luxembourg",0,"LU",2011-01-01,"incoming"
"Estonia","Latvia",4,"LV",2011-01-01,"incoming"
"Estonia","Malta",1,"MT",2011-01-01,"incoming"
"Estonia","Netherlands",4,"NL",2011-01-01,"incoming"
"Estonia","Norway",0,"NO",2011-01-01,"incoming"
"Estonia","Poland",0,"PL",2011-01-01,"incoming"
"Estonia","Portugal",0,"PT",2011-01-01,"incoming"
"Estonia","Romania",0,"RO",2011-01-01,"incoming"
"Estonia","Sweden",0,"SE",2011-01-01,"incoming"
"Estonia","Slovenia",0,"SI",2011-01-01,"incoming"
"Estonia","Slovakia",0,"SK",2011-01-01,"incoming"
"Estonia","United Kingdom",0,"UK",2011-01-01,"incoming"
"Greece","Austria",0,"AT",2011-01-01,"incoming"
"Greece","Belgium",0,"BE",2011-01-01,"incoming"
"Greece","Bulgaria",1,"BG",2011-01-01,"incoming"
"Greece","Switzerland",0,"CH",2011-01-01,"incoming"
"Greece","Cyprus",0,"CY",2011-01-01,"incoming"
"Greece","Czech Republic",0,"CZ",2011-01-01,"incoming"
"Greece","Germany (until 1990 former territory of the FRG)",63,"DE",2011-01-01,"incoming"
"Greece","Denmark",NA,"DK",2011-01-01,"incoming"
"Greece","Estonia",0,"EE",2011-01-01,"incoming"
"Greece","Greece",0,"EL",2011-01-01,"incoming"
"Greece","Spain",1,"ES",2011-01-01,"incoming"
"Greece","Finland",0,"FI",2011-01-01,"incoming"
"Greece","France",0,"FR",2011-01-01,"incoming"
"Greece","Croatia",NA,"HR",2011-01-01,"incoming"
"Greece","Hungary",0,"HU",2011-01-01,"incoming"
"Greece","Ireland",0,"IE",2011-01-01,"incoming"
"Greece","Iceland",0,"IS",2011-01-01,"incoming"
"Greece","Italy",2,"IT",2011-01-01,"incoming"
"Greece","Liechtenstein",0,"LI",2011-01-01,"incoming"
"Greece","Lithuania",0,"LT",2011-01-01,"incoming"
"Greece","Luxembourg",0,"LU",2011-01-01,"incoming"
"Greece","Latvia",0,"LV",2011-01-01,"incoming"
"Greece","Malta",1,"MT",2011-01-01,"incoming"
"Greece","Netherlands",0,"NL",2011-01-01,"incoming"
"Greece","Norway",0,"NO",2011-01-01,"incoming"
"Greece","Poland",0,"PL",2011-01-01,"incoming"
"Greece","Portugal",0,"PT",2011-01-01,"incoming"
"Greece","Romania",0,"RO",2011-01-01,"incoming"
"Greece","Sweden",0,"SE",2011-01-01,"incoming"
"Greece","Slovenia",0,"SI",2011-01-01,"incoming"
"Greece","Slovakia",0,"SK",2011-01-01,"incoming"
"Greece","United Kingdom",1,"UK",2011-01-01,"incoming"
"Spain","Austria",0,"AT",2011-01-01,"incoming"
"Spain","Belgium",0,"BE",2011-01-01,"incoming"
"Spain","Bulgaria",0,"BG",2011-01-01,"incoming"
"Spain","Switzerland",0,"CH",2011-01-01,"incoming"
"Spain","Cyprus",0,"CY",2011-01-01,"incoming"
"Spain","Czech Republic",0,"CZ",2011-01-01,"incoming"
"Spain","Germany (until 1990 former territory of the FRG)",1,"DE",2011-01-01,"incoming"
"Spain","Denmark",NA,"DK",2011-01-01,"incoming"
"Spain","Estonia",0,"EE",2011-01-01,"incoming"
"Spain","Greece",0,"EL",2011-01-01,"incoming"
"Spain","Spain",0,"ES",2011-01-01,"incoming"
"Spain","Finland",0,"FI",2011-01-01,"incoming"
"Spain","France",5,"FR",2011-01-01,"incoming"
"Spain","Croatia",NA,"HR",2011-01-01,"incoming"
"Spain","Hungary",1,"HU",2011-01-01,"incoming"
"Spain","Ireland",0,"IE",2011-01-01,"incoming"
"Spain","Iceland",0,"IS",2011-01-01,"incoming"
"Spain","Italy",1,"IT",2011-01-01,"incoming"
"Spain","Liechtenstein",0,"LI",2011-01-01,"incoming"
"Spain","Lithuania",0,"LT",2011-01-01,"incoming"
"Spain","Luxembourg",0,"LU",2011-01-01,"incoming"
"Spain","Latvia",0,"LV",2011-01-01,"incoming"
"Spain","Malta",0,"MT",2011-01-01,"incoming"
"Spain","Netherlands",40,"NL",2011-01-01,"incoming"
"Spain","Norway",0,"NO",2011-01-01,"incoming"
"Spain","Poland",4,"PL",2011-01-01,"incoming"
"Spain","Portugal",1,"PT",2011-01-01,"incoming"
"Spain","Romania",0,"RO",2011-01-01,"incoming"
"Spain","Sweden",0,"SE",2011-01-01,"incoming"
"Spain","Slovenia",1,"SI",2011-01-01,"incoming"
"Spain","Slovakia",0,"SK",2011-01-01,"incoming"
"Spain","United Kingdom",1,"UK",2011-01-01,"incoming"
"Finland","Austria",3,"AT",2011-01-01,"incoming"
"Finland","Belgium",0,"BE",2011-01-01,"incoming"
"Finland","Bulgaria",0,"BG",2011-01-01,"incoming"
"Finland","Switzerland",6,"CH",2011-01-01,"incoming"
"Finland","Cyprus",0,"CY",2011-01-01,"incoming"
"Finland","Czech Republic",4,"CZ",2011-01-01,"incoming"
"Finland","Germany (until 1990 former territory of the FRG)",28,"DE",2011-01-01,"incoming"
"Finland","Denmark",NA,"DK",2011-01-01,"incoming"
"Finland","Estonia",2,"EE",2011-01-01,"incoming"
"Finland","Greece",0,"EL",2011-01-01,"incoming"
"Finland","Spain",10,"ES",2011-01-01,"incoming"
"Finland","Finland",0,"FI",2011-01-01,"incoming"
"Finland","France",7,"FR",2011-01-01,"incoming"
"Finland","Croatia",NA,"HR",2011-01-01,"incoming"
"Finland","Hungary",0,"HU",2011-01-01,"incoming"
"Finland","Ireland",0,"IE",2011-01-01,"incoming"
"Finland","Iceland",0,"IS",2011-01-01,"incoming"
"Finland","Italy",7,"IT",2011-01-01,"incoming"
"Finland","Liechtenstein",0,"LI",2011-01-01,"incoming"
"Finland","Lithuania",6,"LT",2011-01-01,"incoming"
"Finland","Luxembourg",0,"LU",2011-01-01,"incoming"
"Finland","Latvia",5,"LV",2011-01-01,"incoming"
"Finland","Malta",48,"MT",2011-01-01,"incoming"
"Finland","Netherlands",9,"NL",2011-01-01,"incoming"
"Finland","Norway",0,"NO",2011-01-01,"incoming"
"Finland","Poland",14,"PL",2011-01-01,"incoming"
"Finland","Portugal",1,"PT",2011-01-01,"incoming"
"Finland","Romania",0,"RO",2011-01-01,"incoming"
"Finland","Sweden",0,"SE",2011-01-01,"incoming"
"Finland","Slovenia",0,"SI",2011-01-01,"incoming"
"Finland","Slovakia",0,"SK",2011-01-01,"incoming"
"Finland","United Kingdom",6,"UK",2011-01-01,"incoming"
"France","Austria",46,"AT",2011-01-01,"incoming"
"France","Belgium",0,"BE",2011-01-01,"incoming"
"France","Bulgaria",0,"BG",2011-01-01,"incoming"
"France","Switzerland",64,"CH",2011-01-01,"incoming"
"France","Cyprus",0,"CY",2011-01-01,"incoming"
"France","Czech Republic",4,"CZ",2011-01-01,"incoming"
"France","Germany (until 1990 former territory of the FRG)",73,"DE",2011-01-01,"incoming"
"France","Denmark",NA,"DK",2011-01-01,"incoming"
"France","Estonia",1,"EE",2011-01-01,"incoming"
"France","Greece",1,"EL",2011-01-01,"incoming"
"France","Spain",26,"ES",2011-01-01,"incoming"
"France","Finland",0,"FI",2011-01-01,"incoming"
"France","France",0,"FR",2011-01-01,"incoming"
"France","Croatia",NA,"HR",2011-01-01,"incoming"
"France","Hungary",16,"HU",2011-01-01,"incoming"
"France","Ireland",2,"IE",2011-01-01,"incoming"
"France","Iceland",0,"IS",2011-01-01,"incoming"
"France","Italy",49,"IT",2011-01-01,"incoming"
"France","Liechtenstein",0,"LI",2011-01-01,"incoming"
"France","Lithuania",0,"LT",2011-01-01,"incoming"
"France","Luxembourg",2,"LU",2011-01-01,"incoming"
"France","Latvia",3,"LV",2011-01-01,"incoming"
"France","Malta",4,"MT",2011-01-01,"incoming"
"France","Netherlands",155,"NL",2011-01-01,"incoming"
"France","Norway",0,"NO",2011-01-01,"incoming"
